"","Dim.1","Dim.2","Dim.3"
"FBRL_HUMAN",0.0133028625872369,0.000262634337776501,0.00145178865535388
"FBLI1_HUMAN",0.000249806159562572,0.0158267482694128,0.00116096982838234
"FBLL1_HUMAN",9.16560339480104e-05,0.0107321660968445,0.00651357814063693
"FBLN1_HUMAN",0.000270428901006778,0.0088530038948558,0.00820657166351964
"FBLN2_HUMAN",0.00339797365772883,0.0019711351073295,0.0114724684925167
"FBLN5_HUMAN",0.00518443404742504,0.0108497933221683,0.000351421490159135
"FBLN7_HUMAN",6.36472665127906e-05,0.0171067291976427,8.41980010381398e-05
"FBN2_HUMAN",0.00942128155205032,0.00193069186614899,0.00436643290135022
"FBN3_HUMAN",0.0131065789694268,0.000333760794213452,0.00161258271830473
"F16P1_HUMAN",0.00693518646016265,0.00401648304774091,0.00520174065431361
"F16P2_HUMAN",0.00568760630410462,0.000601099978285689,0.0101446331908459
"FBRS_HUMAN",0.00150527559088872,0.0127996735228963,0.00274016302535197
"FBSL_HUMAN",0.00171455117612547,0.0131933687944026,0.00209271090237651
"FXL12_HUMAN",1.89980103164267e-05,0.000642277282812159,0.0168290509694025
"DRC6_HUMAN",3.90768771835065e-06,0.0172123836716306,4.79689374979854e-05
"FXL14_HUMAN",0.0105835467831828,0.00422921887099936,0.000657055032114125
"FXL15_HUMAN",0.000229981041712896,0.0168846574075793,0.000111971655878803
"FXL16_HUMAN",0.00343216970873117,0.00393601328635,0.00943987385517329
"FXL17_HUMAN",0.0031523377216962,0.00629676258981033,0.00737855418100872
"FXL18_HUMAN",0.00988434360951368,0.00409931773017464,0.00161839946996201
"FXL19_HUMAN",0.00438790276896028,0.0101738027806876,0.00198188438798391
"FBXL2_HUMAN",0.00243419481139976,0.00295742053883219,0.0116161444251873
"FXL20_HUMAN",0.00296724691869441,0.00390585424288657,0.0100221099089988
"FXL22_HUMAN",0.00643507334580607,0.00957273826021572,0.000162153410294566
"FBXL3_HUMAN",0.00142624941577518,0.0124734547465555,0.00316465740717382
"FBXL4_HUMAN",0.000489847199558185,0.0152592965769783,0.00145143573240332
"FBXL5_HUMAN",0.014709466398066,3.00058466524156e-05,1.8605639641217e-05
"FBXL6_HUMAN",0.000956492007900939,0.00451938968951254,0.0117859881996235
"FBXL7_HUMAN",0.00461215914363637,0.0015287291145284,0.0104802771813781
"FBXL8_HUMAN",0.000518452466981981,0.00792287601473659,0.00885525159197052
"FBX10_HUMAN",0.000683683547080685,0.0164541075341682,1.0121827004318e-05
"B3KUR1_HUMAN",0.0117177173898215,0.00347010072847022,8.08933223666599e-05
"FBX15_HUMAN",0.00298424463176543,0.00529711577877111,0.00859146214629528
"FBX16_HUMAN",0.0136929264214262,0.000316980643379998,0.000933856149908592
"FBX17_HUMAN",0.000515553824198455,0.0165605349145767,0.000101720972832035
"FBX2_HUMAN",0.000256146267290091,0.00251831294140367,0.0146457103398693
"FBX21_HUMAN",0.000160476058406371,0.0098318468782095,0.00734467405007742
"FBX22_HUMAN",0.00046600731375632,0.00936893724121064,0.00745144556836784
"FBX24_HUMAN",0.0113103415632641,1.69812020815052e-05,0.00406508775161241
"FBX25_HUMAN",0.0138957435202699,0.000775016387427099,0.000228838230102857
"FBX27_HUMAN",0.011878401378846,0.00199629768357158,0.00138439210446376
"FBX28_HUMAN",0.00101281405763434,0.0155930502404831,0.000492538561342246
"FBX3_HUMAN",0.00108333030309159,0.00719918273824825,0.00891867773474201
"FBX30_HUMAN",0.00088536973896231,0.00837970128159839,0.00795674558901907
"FBX31_HUMAN",0.00152952835775339,0.00112609805380327,0.0145462070095039
"FBX32_HUMAN",0.00168863924514504,0.0128377640954759,0.00248397368672275
"FBX33_HUMAN",0.00884137259679278,0.000131716212079285,0.00687835644774033
"FBX34_HUMAN",0.0045700552634815,0.0056115912054931,0.0063909778416788
"FBX36_HUMAN",0.00246171474452575,0.00162884192967658,0.0129304204126145
"FBX38_HUMAN",0.000599377697589318,0.000515639864320952,0.0162687802484018
"FBX39_HUMAN",0.0031539394532105,0.0084028771333147,0.00524144752575679
"FBX40_HUMAN",0.00630901595862141,0.000614364724632847,0.00939384318727282
"FBX41_HUMAN",0.000228802819636681,0.00234056265761072,0.0148583606088019
"FBX42_HUMAN",0.00716832391817797,0.000584545008378553,0.00840445131544273
"FBX43_HUMAN",0.00894812325625583,0.00275456517179762,0.0040926118909816
"FBX44_HUMAN",0.00893836314351519,0.00275792698698722,0.00410078463318171
"FBSP1_HUMAN",0.0115171889208411,1.19640648348699e-08,0.00383685385350895
"FBX46_HUMAN",0.00458417561586017,0.0108617705002817,0.00105152363527477
"FBX47_HUMAN",0.00582214784049315,0.00023015034520354,0.0103610646349621
"FBX48_HUMAN",0.000827985848044019,5.266791514489e-06,0.0165149449611275
"FBX5_HUMAN",0.00926984205743358,0.000498482531281182,0.00599811778575206
"FBX7_HUMAN",0.000769670062508868,0.00915765948610452,0.00730532653981263
"FBX8_HUMAN",0.00538770448228004,0.00134060928711831,0.00975076167582076
"FBX9_HUMAN",0.0145704433796191,0.000200475112503542,1.07413417550791e-05
"FBW10_HUMAN",0.00597185390142898,0.0102747647626286,6.91826042751622e-08
"FBW1B_HUMAN",0.000278903620706787,0.000677775922204035,0.0164846674725009
"FBW12_HUMAN",0.0118024727404745,0.000819193443992651,0.002667849723624
"FBXW2_HUMAN",0.00104398978162006,0.0155047103717482,0.000545106683031157
"FBXW4_HUMAN",0.00914160232516184,0.00584812524030083,0.000726745571061874
"FBXW5_HUMAN",0.00307710341715644,0.00212368512790317,0.0116985442383129
"FBXW7_HUMAN",0.0113243107906157,0.00122073153627395,0.00282813475531301
"FBXW8_HUMAN",0.00247131647648707,0.0120103976232478,0.0023940722340081
"FBXW9_HUMAN",0.012792773889455,0.00133388244751394,0.000970996144870503
"FCAMR_HUMAN",0.0108625410125743,0.0021490483187727,0.00243491440068228
"FCAR_HUMAN",0.00963177366287068,0.00201239801463084,0.00403383589195178
"FCERA_HUMAN",0.00360135132512077,0.000299527369036949,0.0129258454633513
"FCERG_HUMAN",0.0130236248231605,0.00138751305571222,0.000642705443738226
"FCER2_HUMAN",0.0132757139735493,0.000979963234422198,0.000756764919220439
"FCF1_HUMAN",0.00019560042513221,0.0169830556258147,5.30090583524236e-05
"FCGBP_HUMAN",0.00222654922993441,0.00164791239535911,0.0131901253513182
"FCGR1_HUMAN",0.00527806986090178,0.000214847376827543,0.0110221620692294
"FCG2B_HUMAN",0.0097373901326523,0.00565000041445578,0.000220666992527245
"FCG3A_HUMAN",0.00111598014728742,0.00219937789008727,0.0139488032871186
"FCGRN_HUMAN",0.0119174518137302,0.000125172747288294,0.00323502688586249
"FCHO1_HUMAN",1.10711820904504e-09,0.014586292161462,0.00271496980059626
"FCHO2_HUMAN",0.000394282582448625,0.00491729057433533,0.0120496883484021
"FCSD1_HUMAN",0.00279248395358637,0.00397350375016082,0.0101608933262583
"FCSD2_HUMAN",0.00639345098336265,0.00962594015665321,0.00015760421849409
"FCN1_HUMAN",0.000647248567618621,0.000510533804774893,0.0162171550089775
"FCN2_HUMAN",0.00546079695070126,0.000640677918746662,0.0103736322709072
"FCN3_HUMAN",0.0130818255087025,0.00131741024574953,0.00064471776618071
"FCRL1_HUMAN",0.00130839642216039,0.00517557201164521,0.0107031851512039
"FCRL2_HUMAN",0.00579477314591486,0.000216686665801996,0.0104071961010611
"FCRL3_HUMAN",0.00870245418478885,0.00151993057835633,0.00563580233248769
"FCRL4_HUMAN",0.0141486686132989,8.31371766295288e-05,0.000630162610273983
"FCRL5_HUMAN",0.0073524139793366,0.00129226793169128,0.00746851813154686
"FCRL6_HUMAN",0.0140675986522182,0.000514898588084296,0.000288631979504759
"Q5VXA5_HUMAN",0.00303444787720052,8.47323387706129e-05,0.0138162743922261
"FCRLB",0.00141850519572485,0.012736004963999,0.00290766961815919
"FCSK_HUMAN",7.25588646389939e-06,0.00185809581921064,0.0156103712256108
"FDSCP_HUMAN",0.0106518426292764,0.000430781743673971,0.00442692224225365
"FDFT_HUMAN",0.0133564658297851,0.00135770212241785,0.000277991153165122
"FPPS_HUMAN",0.00803684909370099,0.000434623877024054,0.00752588299558592
"ADX_HUMAN",0.00661983828066886,0.00196914266261419,0.00765154140195233
"FDX2_HUMAN",0.0129236215693219,5.8795093887822e-08,0.00216798468902612
"FDXA1_HUMAN",0.00659675072691973,0.009406630589288,0.000138715026458892
"ADRO_HUMAN",0.00924511708180765,0.006424179397165,1.9907599159227e-05
"HEMH_HUMAN",0.00076112526015346,0.0091681166742144,0.00730486385841622
"FEM1A_HUMAN",0.00728965208476885,0.00537768947942281,0.00340113602803551
"FEM1B_HUMAN",0.0068812061252371,0.00916267549096243,4.85154516036462e-05
"FEM1C_HUMAN",4.19558539509265e-05,0.0155713142915768,0.00166655968305035
"FEN1_HUMAN",0.00570134960546015,0.00063354121169166,0.0100954365496796
"FER_HUMAN",6.92563641372733e-05,0.0168590457032418,0.000328647172809755
"FR1L5_HUMAN",0.0114641816532775,0.000513874230109451,0.00337879014837178
"FR1L6_HUMAN",0.0055599141049225,0.00999781193216054,0.00076964027425832
"FER3L_HUMAN",0.0107980785691493,0.00042301269851786,0.0042612803676039
"FERM1_HUMAN",0.00297778875865607,0.0131635509874412,0.000624028936005865
"FERM2_HUMAN",0.00856046659516849,0.00396411032409336,0.00332633866481454
"URP2_HUMAN",0.000540950900175873,0.00455480715417729,0.0122431474401578
"FES_HUMAN",0.0122143331246046,4.31656930248649e-06,0.00300528390258789
"FETUB_HUMAN",0.000466884208698055,0.0156814761272694,0.00105067170447473
"FEV_HUMAN",0.0119039537169444,0.000135993171810579,0.00324007334922353
"FEZ1_HUMAN",0.00847384616109157,8.95546928954718e-05,0.00735719380441208
"FEZ2_HUMAN",0.000790456026615686,0.0126908808881334,0.00369863722693876
"FEZF1_HUMAN",3.12513275409884e-07,0.0105985605984554,0.00675741400902756
"FEZF2_HUMAN",0.00504801128347816,0.000882430423432456,0.0106183368803552
"FFAR1_HUMAN",0.0141852700574513,0.000179865597655046,0.000488668150230096
"FFAR2_HUMAN",0.000368617652214005,0.000104227884388931,0.0169596864758142
"FFAR3_HUMAN",0.00931868337548656,0.00278432618121551,0.00362274667287785
"FFAR4_HUMAN",0.00911865909247948,0.00199418735504036,0.00466114112900167
"FIBA_HUMAN",0.0073205198159393,0.00690223527787289,0.0018189053025757
"FIBB_HUMAN",0.00111317028138756,0.0146536739841798,0.00132581129559319
"FGD1_HUMAN",5.70627150368767e-05,0.00281147085933275,0.0145847283424176
"FGD2_HUMAN",0.000281573923167029,0.00858098458417943,0.00846912407367935
"FGD3_HUMAN",5.76246913718255e-09,0.00343578628215159,0.0140194910103134
"FGD4_HUMAN",0.0100141247078973,0.0054392352973232,0.000105980233564661
"FGD5_HUMAN",0.0119615867501587,7.16027437646923e-06,0.00330230054767834
"FGD6_HUMAN",0.00163457291921892,0.0124328925101698,0.00295859085438466
"FGF1_HUMAN",0.0015748692531926,0.00797455866913011,0.0075493494202285
"FGF10_HUMAN",0.00774107999419408,0.000562951969954132,0.00774673114563602
"FGF11_HUMAN",0.00279859498337256,0.0103066312362189,0.00373303584052275
"FGF12_HUMAN",0.00598839235054855,0.000336519501381324,0.010055966539449
"FGF13_HUMAN",0.00248660828322764,0.00994739532372857,0.00446742588366988
"FGF14_HUMAN",0.00543524301051342,0.00869300376194507,0.00224040180668514
"FGF16_HUMAN",6.17126343351598e-07,0.00656191819121288,0.0108494527228656
"FGF17_HUMAN",0.0133688862900183,9.66623712148414e-05,0.00154171185879778
"FGF18_HUMAN",0.00147586778225572,0.00713255641582111,0.00852045370357351
"FGF19_HUMAN",0.00475253610501442,0.011694412803419,7.60970876476489e-06
"FGF2_HUMAN",0.0133028625872369,0.000262634337776501,0.00145178865535388
"FGF20_HUMAN",0.0139399372003917,0.000730918969417249,0.000221106152421304
"FGF21_HUMAN",0.013597277024815,0.00134930898585933,7.62441923321001e-07
"FGF22_HUMAN",0.000564976244128549,0.00490151597318585,0.0118631419690159
"FGF23_HUMAN",0.00722175851493653,0.00560581241085428,0.00325042209052943
"FGF3_HUMAN",0.001784955340931,0.00702941249521486,0.00825827031676358
"FGF4_HUMAN",4.19544480881369e-05,0.0144038625567266,0.00285013898342458
"FGF5_HUMAN",0.0118687328682725,0.00186154348285705,0.00153247995388509
"FGF6_HUMAN",0.00291406277736743,0.00737888920919597,0.00656420861057185
"FGF7_HUMAN",0.000223467631473981,0.00922215351591666,0.00788804554431114
"FGF8_HUMAN",0.00165879187131237,0.00314292778956087,0.0123481396297606
"FGF9_HUMAN",1.3105934097264e-05,0.0129330747506714,0.00437547323310167
"FGFP1_HUMAN",0.00015133344406396,0.0131723723764881,0.00396885449040975
"FGFP2_HUMAN",0.00189567665394538,0.0147440032176354,0.000305740830381611
"FGFP3_HUMAN",0.00876500977152662,0.000203311905273091,0.00689638115361974
"A0A0S2Z3Q6_HUMAN",0.00284140128439928,0.0058658082746533,0.00818440706255896
"CEP43_HUMAN",0.00292613422813412,0.00951912366472138,0.00438008776124631
"FGOP2_HUMAN",0.0106276874164561,0.00133293794373557,0.00354096634082431
"FGFR2_HUMAN",0.00435695017202352,0.000259471329425463,0.0120698887589109
"FGFR3_HUMAN",0.00151375583327284,0.00474376893595483,0.0108972806932746
"FGFR4_HUMAN",0.0114839596097309,0.00323785370495135,0.000593716807913926
"FGRL1_HUMAN",0.00763626091013533,0.00831757915299577,9.36455307014353e-06
"FIBG_HUMAN",0.011637986893005,0.00322839152294147,0.000420546533331631
"FGGY_HUMAN",0.000249094377429045,0.00337268783611762,0.0137879015630688
"FGL1_HUMAN",0.000542596328965569,0.0102882080151168,0.00642859926441854
"FGL2_HUMAN",0.00885717922699103,0.00635882847780285,0.000546474114436762
"FGR_HUMAN",0.00804159143891453,0.00676123526765033,0.00110625564267171
"FUMH_HUMAN",0.00711505489360146,0.0085193660065249,0.000423234487616867
"FHAD1_HUMAN",0.00197013610223326,0.00523039169384209,0.00986241208004417
"FHDC1_HUMAN",0.000123835438432039,0.0165766829045526,0.000550148682400722
"FHIT_HUMAN",0.0119047816342581,7.87990750313441e-06,0.00336897385311338
"FHL1_HUMAN",0.0133028625872369,0.000262634337776501,0.00145178865535388
"FHL2_HUMAN",0.00476653553898294,0.00170873224653147,0.010114610283157
"FHL3_HUMAN",0.00457132197487021,0.000248698780939058,0.0118264443446743
"FHL5_HUMAN",0.00596706602886383,0.00516213392072327,0.00518900141252898
"FHOD1_HUMAN",0.0116097956246387,0.00194558529929971,0.00175452276557485
"FHOD3_HUMAN",0.0137815157162995,0.00113354418984453,8.96664167778282e-07
"FBCD1_HUMAN",0.00227271508471962,0.00471707085904932,0.0100237941804128
"FIBIN_HUMAN",0.00012101598416583,0.010107391495605,0.00711214524659774
"FIBP_HUMAN",0.0121943599374038,0.000514035130285453,0.00251222410413761
"FICD_HUMAN",0.00119661773626331,0.0156639962251817,0.000202517865106431
"FIG4_HUMAN",0.00430162869044597,0.000671163855694907,0.0117181520161842
"FIGLA_HUMAN",0.00279859498337256,0.0103066312362189,0.00373303584052275
"FIGN_HUMAN",0.00553637589956363,0.0047905390827108,0.00607677025363007
"FIGL1_HUMAN",0.00673861292277417,0.00800746028032929,0.0013888834312108
"FIGL2_HUMAN",0.00879938829589088,0.00511686571473101,0.00187416459962633
"FLIP1_HUMAN",0.000272181152414468,0.0125557187384055,0.00445063242199508
"FIL1L_HUMAN",0.00615545047398634,0.00737298864981754,0.00272407824987878
"FIP1_HUMAN",0.00203458369562822,0.00544834893322941,0.00956497305463722
"FIS1_HUMAN",0.0116781067088099,0.00177440808086501,0.00184700899719632
"FITM1_HUMAN",0.00319396877263261,0.00323451910583159,0.0104336982499778
"FITM2_HUMAN",0.0142832348662389,0.000167996453706611,0.000384459772284906
"FIZ1_HUMAN",0.0145701218083787,4.59121455853519e-05,0.000167820836623142
"FJX1_HUMAN",0.000683312685806759,0.0127848803433919,0.00373047174690967
"FKB10_HUMAN",0.00758826289601532,0.00213011854300659,0.0063392446482787
"FKB11_HUMAN",0.000761861937961999,0.000698113764613661,0.0158909879802026
"FKB14_HUMAN",0.00557675471752297,0.000201263297360986,0.0106815252267559
"FKB15_HUMAN",0.00700770121898361,0.000590354809239746,0.0085891503011488
"FKB1A_HUMAN",6.5013272842564e-05,9.80571558232455e-05,0.017326188323839
"F8W6G9_HUMAN",0.0124482056906897,0.0019798559014484,0.000724951980266116
"FKBP2_HUMAN",0.0106065477669107,0.000373054589544538,0.00453919200768495
"FKBP3_HUMAN",6.39519948747173e-05,0.0108027525807324,0.00647488925487395
"FKBP4_HUMAN",0.0047842185951821,0.00023823917325662,0.0115844330648072
"FKBP5_HUMAN",0.0118336480059359,0.00257694587871252,0.000848826192313556
"FKBP6_HUMAN",0.00126209176708061,0.0045166827758555,0.011426118974924
"FKBP7_HUMAN",0.0016228744908578,0.000707278516970482,0.0148600505427963
"FKBP8_HUMAN",0.00195617708234349,0.0105629900672586,0.00447271830733627
"FKBP9_HUMAN",0.00856896522073358,0.00160119628448298,0.00571180724732091
"FKBPL_HUMAN",8.76992946925814e-05,0.0140884142058608,0.00311566542509322
"FKRP_HUMAN",0.00454571666873019,0.0118446770010069,0.000100674326584188
"FKTN_HUMAN",0.000681694232939495,0.0162742701746991,0.000194803710053426
"FACC1_HUMAN",0.00456541033340678,0.0116551732841141,0.000269427855649283
"FAD1_HUMAN",0.0115763431877383,0.000379347750586178,0.00338208804294572
"FLCN_HUMAN",0.0001286238439454,0.000653625770887426,0.0166874677097516
"FILA_HUMAN",0.000637832202049379,0.00446656726281599,0.0122176503611264
"FILA2_HUMAN",0.00101200390338835,0.00607546576800815,0.0101425498028441
"FLI1_HUMAN",0.0146190531766321,5.39575537556959e-05,0.000101604121021429
"FLII_HUMAN",0.00161009324088158,0.0127969903937782,0.00261851041560234
"FLNA_HUMAN",0.0147111543126762,3.72158468055645e-06,4.32501456533931e-05
"FLNB_HUMAN",0.00475080680370113,0.00144870352134668,0.0103968939034988
"FLNC_HUMAN",0.0027605143821717,0.012051264808219,0.00200948886705388
"FLOT1_HUMAN",0.011260884909489,0.00336136007230521,0.000733196762641922
"FLOT2_HUMAN",0.00704363567681119,0.00855757233573569,0.00046924385600096
"FLRT1_HUMAN",0.00871706645517705,0.00698623242752715,7.66565998879084e-05
"FLRT2_HUMAN",0.00562928317059097,0.000635706888953504,0.0101787523614038
"FLRT3_HUMAN",0.00798675827701821,0.000105861477137405,0.00791862249476816
"VGFR1_HUMAN",5.81889047993097e-05,8.24764733719379e-05,0.0173500817669712
"FLT3_HUMAN",0.00834655320421187,0.00142495332866845,0.00615439061715955
"FLT3L_HUMAN",0.00019568440956683,0.0157309471434893,0.00132231314061643
"VGFR3_HUMAN",0.00929016527938519,0.00174953874907314,0.00470566605602403
"FLVC1_HUMAN",0.00804232336998263,0.00608122294782317,0.00179479242388844
"FLVC2_HUMAN",0.0140921226693768,0.000762138888656904,8.87726834014954e-06
"FWCH1_HUMAN",0.000674771182248884,0.0111209459633028,0.00542752492751941
"FWCH2_HUMAN",0.0138290491339843,0.000778697737339846,0.000304243156412244
"FMC1_HUMAN",0.00178841496217584,0.0026398552789843,0.0127043549999193
"FMN1_HUMAN",0.00205145750907891,0.0145633982964254,0.000303996548613179
"FMN2_HUMAN",0.00415513552493435,0.00853776652223546,0.00391671217879952
"FMNL1_HUMAN",0.00797033655795899,0.00475830413671801,0.00322140150970153
"FMNL2_HUMAN",0.00228205093213608,0.000708898233042591,0.0140762537293939
"F8W1F5_HUMAN",0.00108476961685048,0.00487679264231084,0.0112714389422075
"FMO1_HUMAN",0.000414358606843009,0.00326746548928935,0.0136984808286909
"FMO2_HUMAN",0.0035140567500333,6.02076739543314e-05,0.0132720514172008
"FMO3_HUMAN",0.000795793402466747,0.00473571073038195,0.0117573582415932
"FMO4",0.00011086015959096,0.000644617267149982,0.0167176783870703
"FMOD_HUMAN",0.00130827592825799,0.0072630784724198,0.00858698714018838
"FMR1_HUMAN",0.0102067566214441,0.00531272286161118,5.67017013639498e-06
"FMR1N_HUMAN",0.00193319219466371,0.00281359616822443,0.0123564268607683
"FINC_HUMAN",5.04953486187561e-05,0.00943579378138707,0.00787669688896354
"FN3K_HUMAN",0.00123724970568479,0.0157119281235361,0.000105711475073323
