"","Dim.1","Dim.2","Dim.3","Dim.4"
"DRGX_HUMAN",0.00153390990056591,0.00537244740301177,0.0106108019653064,0.00490047945072596
"DRIC1_HUMAN",0.00157660797279263,0.00252210934135268,0.00411245591872866,0.015521380298169
"RNC_HUMAN",0.000748686567558859,0.0200187646739148,5.60657296869258e-05,1.72174117623566e-05
"DRP2_HUMAN",0.00545389307662491,3.12533346213068e-05,0.0162648005329329,1.21789948635691e-05
"DSC1_HUMAN",0.0118421035859894,0.000253859722137687,0.00341627183584868,0.00587102884116939
"DSC2_HUMAN",0.00662631570846736,5.1322258846053e-06,0.00347262621495564,0.012794198534323
"DSCAM_HUMAN",0.0028729388939282,0.00194277440631682,0.00669622839152653,0.0116788160856805
"DSCL1_HUMAN",0.00876297303482525,0.00340200542557615,0.00578835089315415,0.00338133323606904
"DCC1_HUMAN",0.00339861277031088,7.09995323175807e-06,0.0164873614287868,0.00242800475448028
"DSE_HUMAN",0.00679788372589924,0.000601623042800689,2.48964503378093e-05,0.0156970117604498
"DSEL_HUMAN",7.24763983534104e-05,0.0042879876239729,0.00269840884765272,0.0168970724062837
"DSG1_HUMAN",0.00260268975192997,0.00200100581073533,0.0114657360448735,0.00664072508013946
"DSG2_HUMAN",0.00379596212860365,9.79750600569839e-06,0.00781510658845515,0.011578316578165
"DSG3_HUMAN",0.0100042552750398,0.00265947557937348,0.00763438137978096,0.000628021768887686
"DSG4_HUMAN",0.0109087739383869,0.00662973059669902,0.00237699981876894,0.000541897319224555
"DSN1_HUMAN",0.000648138184030784,0.0175609420479264,0.00122262009690204,0.0018082246702831
"DESP_HUMAN",5.96413095326293e-07,0.00152438567806376,0.000635388850752354,0.0226183303064354
"DSPP_HUMAN",0.00733570808000276,0.010692620237824,0.000695916752662902,0.00209920300194625
"DYST_HUMAN",0.00969686392487979,0.00234195336863701,0.00137292168821737,0.00838145896955447
"DEST_HUMAN",0.00156678462356378,0.00370713211905721,0.00408277787558704,0.0141389673530926
"DUSTY_HUMAN",0.00990548672913247,0.00383283251859068,3.41430988145374e-06,0.00784331250646017
"A0A2R8Y6X2_HUMAN",0.00819926602477637,0.0111141042261066,0.000472483168862311,0.000733217477143776
"DTD2_HUMAN",0.000533519511194073,0.00347811938062499,0.00822422424607163,0.0111249680223988
"DTHD1_HUMAN",0.00319566297829749,0.0153818690090507,0.00176714454205692,0.000561781442638866
"DTL_HUMAN",0.00668804327481782,0.00339569190299976,0.0104662217786546,0.000836585476877831
"DTNA_HUMAN",0.00549300159426414,0.00363293699929677,0.000733468445931982,0.0129272052483966
"DTNB_HUMAN",0.00113718977200861,0.00723470691273527,0.00998970077688494,0.00385688179894736
"DTBP1_HUMAN",0.00247605452610336,0.016170539577074,0.00223109165237416,1.68862790188362e-05
"DTWD1_HUMAN",0.00309516531350511,0.00541785467948018,0.00642611534606121,0.00750708100861081
"DTWD2_HUMAN",0.0152491187870097,0.00207867612620326,0.000217796158795834,0.00286827356493312
"DTX1_HUMAN",0.0122246925035821,0.00328747938761587,0.00480996828954483,0.000171852007242415
"DTX2_HUMAN",0.000888756441993041,0.0127148204203239,0.00772174811477696,9.82872783023638e-05
"DTX3_HUMAN",0.00391719680292484,0.0156404088858338,0.000104810096623212,0.00117749789706606
"DTX3L_HUMAN",0.00135579308307441,4.93526621234678e-06,0.0055429063801873,0.0172440417624869
"DTX4_HUMAN",0.000125996728475434,0.0123073933270046,0.00403245679756206,0.00567781381018265
"KTHY_HUMAN",0.00890529786642552,0.00660380598469999,0.000252032041694237,0.00550914806244894
"DUOX1_HUMAN",0.0084119603264532,7.5196950486867e-05,0.000627311955652426,0.0135910604994756
"DUOX2_HUMAN",0.0021371018280063,0.00133626565866709,0.0185891532523421,0.000101488411421806
"DOXA1_HUMAN",0.0101668944208807,0.000184019642279845,0.00569819121699946,0.00556008127085424
"DOXA2_HUMAN",0.00264926934136158,0.0101986548215044,0.00610782917452181,0.0026719747876013
"DUPD1",0.000324950855690629,0.00327152499061301,0.00247276855517829,0.0180497786299112
"DUS1L_HUMAN",0.0122828487946756,0.0029238397413597,0.00472831951550271,0.000626499353793651
"DUS2L_HUMAN",0.00547582596856705,9.26569805349973e-05,0.015797964930619,0.00043022981184534
"DUS3L_HUMAN",0.00061654689368743,6.6911062129811e-05,0.00995442004379302,0.0132015443287044
"DUS4L_HUMAN",0.00256055947495482,0.000154856869393533,0.00985737048491375,0.0107116292429262
"DUS1_HUMAN",0.000943735380596413,0.0169852038930827,0.00166179134710767,0.00163377632075046
"DUS10_HUMAN",0.015470444983522,0.000280540009289648,0.000791944039585408,0.00411175386469128
"DUS11_HUMAN",0.00211341808711207,0.0107938840930774,0.000642107456917106,0.00873168065670686
"DUS12_HUMAN",0.00898844679712418,0.00035555987498535,0.0116663368271456,0.000214114015574508
"DS13B_HUMAN",2.33071734340853e-05,0.0134878006674003,0.00464750243009195,0.00370163605003929
"DUS14_HUMAN",0.00128660503218667,0.0031721438652606,0.000278896568058078,0.0193812695685173
"DUS15_HUMAN",0.00022589555770876,0.00224023520455364,0.00379627981644246,0.0179448665507523
"DUS16_HUMAN",0.000596734771436725,0.00240608495022508,0.0182099880051057,0.00120935211234557
"DUS18_HUMAN",0.0155866931958415,0.00386826563591086,3.06937255757289e-06,0.00051814761176488
"DUS19_HUMAN",8.74123408658839e-06,0.0105870575904095,0.0106892872446291,0.000484031453538272
"DUS2_HUMAN",0.0014788591062277,0.00152796457186207,0.00339351045198915,0.0176458073141982
"DUS21_HUMAN",9.74165270009168e-06,0.00111638655522942,0.0170215075966859,0.00484029566411304
"DUS22_HUMAN",0.0180156669224699,0.000605157978726784,0.000303318956267912,0.00100222988840644
"DUS23_HUMAN",0.00290677471024973,0.0042740916984955,0.00172488468942618,0.0143652114606051
"DUS26_HUMAN",0.000277738949737842,0.0152299441755595,0.00128648817954178,0.00502097411300659
"STYL2_HUMAN",0.0111889224424879,2.88550742995243e-05,0.00913321540927424,0.000609487740214564
"DUS28_HUMAN",0.00487147256263223,0.000241410519859505,0.0156585546350382,0.00118103475618941
"DUS3_HUMAN",0.000447195161749921,0.00266890653076191,3.17714430508177e-05,0.0213391335027222
"DUS4_HUMAN",0.0133512244680518,7.87818642426232e-05,0.000132732024275464,0.00780608028376193
"DUS5_HUMAN",0.000461175418402789,4.53478157061186e-05,0.00968707497060587,0.0137245892770909
"DUS6_HUMAN",0.00140892156867217,0.000506894657208154,0.0167968001717997,0.00403153701411032
"DUS7_HUMAN",0.00867152420851301,0.00138888987749477,0.00311895683742528,0.00889890709933408
"DUS8_HUMAN",2.31382834629795e-06,0.0142459888507358,0.000175898917792517,0.0077972717805487
"DUS9_HUMAN",0.0011633119953956,0.000593270963504248,0.0204219632701326,0.000203011675384194
"DUT_HUMAN",0.00198160760559078,0.00426581073894142,0.000116911598278167,0.0173528408951341
"DUX1_HUMAN",0.0032353111200214,0.00260643959165975,0.000348817321219576,0.0174870089703168
"DUX4_HUMAN",1.79201172930565e-05,0.00846927114945734,0.00589369139958117,0.00836783696283975
"DUXA_HUMAN",0.00178004053550318,0.0168927000609769,0.00122709319139342,0.00115753316971032
"DUXB_HUMAN",0.00800970467560205,0.00231859756019264,0.00433439837515181,0.00727262538799349
"DVL1_HUMAN",0.00159201299764234,0.00233470847197635,0.00238108186962664,0.0176566276574303
"DVL2_HUMAN",0.00385069730084768,1.06975992158781e-05,0.00143229196906748,0.0186190231740345
"DVL3_HUMAN",0.000539184788504421,0.0196754515383382,0.000135503386066032,0.000610997108685469
"DXO_HUMAN",0.00737701239607298,0.0115950485757272,2.71869929717519e-05,0.00170385778374724
"DYDC1_HUMAN",0.00237077887578834,0.000348054551825435,0.0103619365013456,0.0101598843776149
"DYDC2_HUMAN",0.00400972309277211,0.00555646192621954,0.00231331332281003,0.0107502849192891
"DYM_HUMAN",0.0179850596519766,0.000889309668606734,0.000285829601617526,0.000718521262697546
"DYNAP_HUMAN",0.0014205593356463,0.00189659491367841,0.000657224904956497,0.0203251714975972
"DYHC1_HUMAN",0.00256187583187078,0.00789251417950368,0.00435458907215247,0.00751666428173047
"DC1I1_HUMAN",0.00130267661256339,0.00260516926206226,0.0126858488189477,0.00621966546137307
"DC1I2_HUMAN",0.00391209723219135,0.00574330760138228,0.0105799043691998,0.00143933762064076
"DC1L1_HUMAN",0.00734845650867563,0.000133887891346339,0.0132771301595399,0.00078878404001329
"DC1L2_HUMAN",0.00159154259781723,0.00112124778632996,0.0141525797029562,0.0060033568283814
"DYHC2_HUMAN",0.00605486910150172,0.00231725420307364,0.000305027599638058,0.0142698530516298
"DC2L1_HUMAN",0.0177847884289988,0.00143504022529096,0.00024116718903637,0.000367355958862777
"Q6FGH9_HUMAN",0.0104145278989983,0.00960962217026702,0.000188044345140699,2.34173299785251e-05
"DYL2_HUMAN",0.00990539235349872,0.00138821375052347,0.00447616144253786,0.00580575712533892
"DLRB1_HUMAN",0.0010077895488583,0.0178023100523954,0.000249691459485748,0.00214037884327443
"DLRB2_HUMAN",0.00260625027257368,0.00115475641079656,0.0161467804737248,0.00244019316176106
"DYLT1_HUMAN",0.00148432832883369,0.0050597711636759,0.000677206111620118,0.0164092091541178
"DYLT3_HUMAN",0.00945570793782097,0.00772380182174447,0.00294524618742747,0.000452982568002109
"DYR1A_HUMAN",0.00867152420851301,0.00138888987749477,0.00311895683742528,0.00889890709933408
"DYR1B_HUMAN",0.010569863567153,0.0022639527269263,0.0074232756924821,0.000614824555871929
"DYRK2_HUMAN",1.54550679903486e-05,0.000376309169611792,0.000164876213064653,0.0245070944656741
"DYRK3_HUMAN",0.00277940418050498,0.0100273040087151,0.00592962429585276,0.00291020988874224
"DYRK4_HUMAN",0.0129319656579769,0.00287474692948664,0.00440116282079786,0.000218075277282547
"DYSF_HUMAN",0.0176740657010274,0.0016025483810731,0.000232637611013291,0.000316933015864991
"DYTN_HUMAN",0.0109788675740366,0.00131660057378969,0.00584540103170024,0.0029902945680686
"DZAN1_HUMAN",0.000374208918220531,0.00406422869488939,5.24763716244071e-05,0.019728119476704
"DZIP1_HUMAN",0.00146583691192041,0.00788979038132018,0.0100486317702454,0.00258047688651109
"DZI1L_HUMAN",0.00278099232961732,3.21547063049906e-05,0.00137882060875346,0.020024020374103
"DZIP3_HUMAN",1.17754301326927e-06,0.00765270177804901,0.0123465954322693,0.00218329597452799
"E2F1_HUMAN",0.000106560898862931,0.000996319605715614,0.0128456013158241,0.00951381638513279
"E2F2_HUMAN",4.614384517516e-05,0.0026167579791733,0.0154212155957969,0.00476863135144108
"E2F3_HUMAN",0.00867152420851301,0.00138888987749477,0.00311895683742528,0.00889890709933408
"E2F4_HUMAN",0.0108465170769566,2.91082916269552e-06,0.00993366153169061,0.000187803964922277
"E2F5_HUMAN",0.000223044930005349,0.000440096514730644,0.0215857033605295,0.000296268884849396
"E2F6_HUMAN",0.000381239031217718,0.0148392072731055,0.00589354853448524,0.000225824114051489
"E2F7_HUMAN",8.84679317278651e-06,0.000144030979070748,0.0215781744572319,0.000936031940082482
"E2F8_HUMAN",0.00390417434217239,0.0118820847908559,0.00317763576848381,0.002299506874008
"E4F1_HUMAN",3.76192593889399e-05,0.0136203999359896,0.00736912529613784,0.000490965110867895
"EAF1_HUMAN",0.00263988369581395,0.0088583965441887,0.00596837123091521,0.00445454410434938
"EAF2_HUMAN",0.0139415531519013,0.000995231528628037,0.00346945399228348,0.00222701723156973
"EAPP_HUMAN",0.00642457559174728,0.00575793434635205,0.000501446100977078,0.00943069017935527
"SYEM_HUMAN",0.0003629992385806,0.000415403406411591,0.0174959990650717,0.0047035093755686
"RCAS1_HUMAN",0.00319309513332418,0.00512540157793452,0.000148346539082709,0.0147288904886009
"COE1_HUMAN",0.0100536159656917,0.00310998459389857,0.0066170115954157,0.00115542509521646
"COE2_HUMAN",1.62435394914377e-05,4.88093441616929e-05,0.000412905441137343,0.0246243916723411
"COE3_HUMAN",3.01720556681488e-05,0.00147502563779537,0.0195358223141486,0.00158037042976059
"COE4_HUMAN",0.00781641961684836,0.000717058459580942,0.00128283102203436,0.0128505842313671
"IL27B_HUMAN",0.00253370528910099,0.010879147071707,0.00660163556641441,0.00144983910342225
"EBLN1_HUMAN",0.0034129661793654,0.00343005400407288,9.70497885126692e-05,0.0165472579233034
"EBLN2_HUMAN",2.19772559185887e-05,0.0170650910974161,0.00410021203983895,2.1492335460562e-06
"EBP2_HUMAN",0.0010135218458063,0.0170842297927677,2.3020257671408e-06,0.00327404091687131
"EBP_HUMAN",0.00661765428789564,0.00538301834269564,0.00678602789562973,0.00263248820287208
"EBPL_HUMAN",0.00665643848910803,0.0040348569800358,0.00565716445182494,0.00546526222478803
"ECD_HUMAN",0.0174525195554052,0.000607151099199859,0.0013257955074029,0.000582458030383817
"ECE1_HUMAN",0.0141966366034835,0.00107879495343093,0.000268419949253287,0.00536602344688963
"ECE2_HUMAN",0.00883962553563815,0.00967453493466182,0.0019496197508968,1.27915235197213e-06
"ECEL1_HUMAN",0.00196444993535011,0.00497647958287692,0.00915235952187784,0.00645079173456739
"ECH1_HUMAN",0.00207143608178296,0.00764610853370692,0.0115980834322233,0.000371355454199838
"ECHD1_HUMAN",0.00838741534150283,0.000237282005057604,0.00803502770096893,0.00517325767855865
"ECHD2_HUMAN",0.0068819672956287,0.00711881056812917,0.00392683794138864,0.00338766292430331
"ECHD3_HUMAN",0.00309204690252596,0.00126419038919441,0.0165079681799871,0.0012831137818802
"ECHM_HUMAN",0.00163216319032152,0.00649456705102483,0.000472638318276755,0.0147185572068145
"ECI1_HUMAN",0.00021994289627106,0.00385667077877755,0.0181269126421025,3.68296943723223e-05
"ECI2_HUMAN",0.01721901570503,0.00066812249291856,0.00153026554557812,0.000580486623533028
"ECM1_HUMAN",0.00130908995330905,0.0173905283269409,0.000229134417283075,0.00227328061745753
"ECM2_HUMAN",0.000385581539231667,0.00192583794530758,0.0127825662336776,0.00810620537957652
"ECM29_HUMAN",0.0015053700572009,0.00647460605727473,0.0117868507566302,0.00229845590723546
"AUGN_HUMAN",2.25176795868273e-05,0.000100465322907668,0.00703086098700153,0.017180138276945
"ECSCR_HUMAN",0.000180861061305343,0.00280445739921184,0.0159877455416152,0.00373849001919994
"ECSIT_HUMAN",0.0176079168720856,0.000963399721834055,0.00120966729534552,8.33292160891338e-05
"ECT2_HUMAN",0.00729364092067678,0.0119534175741118,0.000633250697851836,0.000703564312945895
"ECT2L_HUMAN",0.000868005990386095,5.70435448643549e-06,0.0107467215828019,0.0120701440547478
"EDA_HUMAN",0.00855209798946862,0.00640992934980715,0.00283753277161173,0.00331470687651876
"TNR27_HUMAN",0.00306668724830667,3.37456005388287e-05,0.0102759165814194,0.00974240690585863
"EDAR_HUMAN",0.000316257494736437,0.0178525634368033,0.00289962908605974,1.36526516464109e-05
"EDAD_HUMAN",0.00495908278733713,0.00699701197105814,0.00844708230170646,0.000962809810222255
"EDC3_HUMAN",0.00253258985088598,0.0100123838081281,0.00820164697603873,0.000713018455873838
"EDC4_HUMAN",0.00406900510217875,0.00886994972135059,0.000300313348507081,0.00892415309734453
"EDD13_HUMAN",0.00199153205135298,0.00342899037228894,0.000917056844939214,0.0174570228600114
"EP3A_HUMAN",0.00867152420851301,0.00138888987749477,0.00311895683742528,0.00889890709933408
"EP3B_HUMAN",0.00876686353454799,0.00534907795859401,0.00305554673720158,0.00407491065598595
"EDEM1_HUMAN",0.0024096910576745,0.000835934382073557,0.0180506549964877,0.000955015274812393
"EDEM2_HUMAN",0.0131066359051654,0.00552547170078091,0.000986065074970023,0.000604989303243637
"EDEM3_HUMAN",0.00565033818572238,0.000222422568483933,3.72480653684586e-05,0.017611285498096
"EDF1_HUMAN",2.65950875786689e-06,0.0175012713883417,0.00360757103322164,5.01890339454719e-05
"EDIL3_HUMAN",0.00022765723763896,0.000561323083283857,0.000550867893393273,0.0235820220890764
"EDN1_HUMAN",0.00818392269693566,0.00316712649345849,9.52845439620924e-07,0.0108552055112688
"EDN2_HUMAN",0.000490916806260204,0.000206427958310646,0.0167876025789745,0.00558068659130874
"EDN3_HUMAN",0.000158652140119193,0.0148331856965174,0.0063564261847701,2.6645631723817e-06
"EDNRA_HUMAN",1.29583491291439e-05,0.000110025732671111,0.000278205628695842,0.024704918279911
"EDNRB_HUMAN",0.0112591745045033,0.00330296140440165,0.00342050337393361,0.00293910168824135
"EDRF1_HUMAN",0.00589542130672623,0.00238215246099232,0.00270590590761107,0.0117208998442931
"EED_HUMAN",0.0155217313614524,0.0035999182081019,5.21278749534639e-05,0.000870146909611131
"EF1A2_HUMAN",0.00279406846932461,0.00582574609178854,0.0129042948565351,0.000183295588041071
"EFMT1_HUMAN",0.0152395955047432,0.0020358543841335,0.00218266416364916,0.000742760941106245
"EFMT2_HUMAN",0.0131207340684058,6.59782468117974e-05,3.89303786955878e-06,0.00826053701436088
"EFMT3_HUMAN",0.000149113388515736,0.00435264968004477,0.0169856379652982,0.000801570493180481
"EFMT4_HUMAN",0.00628877875504959,0.00736047524456462,0.00688766647346343,0.000557792411774072
"EFNMT_HUMAN",3.83740768876466e-06,0.0131221862640015,0.00828729174276208,0.0001116158358775
"EF1B_HUMAN",0.00783734470558075,0.00742529425956233,0.00429037358770308,0.00138853756429251
"EF1D_HUMAN",0.0117379743538371,0.00326453124845027,0.00536410597009774,0.000206000533614953
"MCA3_HUMAN",0.00526881637861052,0.00388636866369263,3.03713140664586e-05,0.0136925971140886
"EF1G_HUMAN",0.00937865094489687,0.010697003414448,0.000166698707651724,6.4706193846983e-05
"EF2K_HUMAN",0.0041596042824759,0.00899192199623016,0.00741592845618677,0.000732553595807693
"EF2KT_HUMAN",0.0011668554947032,2.0227567117861e-05,0.00370626475146196,0.0195142666690211
"SELB_HUMAN",4.89397688152331e-09,0.0129895563718506,0.00422525834153184,0.0048024224510537
"EEPD1_HUMAN",0.00827438666212124,0.00907958943082969,0.00160823153427362,0.00182322698719309
"EFCB1_HUMAN",0.00160000463421292,0.00089108770980827,0.0182621660404548,0.00169082950631605
"EFC10_HUMAN",0.00702596841138516,0.00655162557920239,0.00246782126301168,0.00551226908795556
"EFC11_HUMAN",0.00221018336268819,0.00428000029312521,0.00639564010179445,0.0100467443789735
"EFC12_HUMAN",0.000107509749178827,0.00975543989783871,8.8738251447342e-05,0.01317110872388
"EFC13_HUMAN",0.00078666643404065,0.00175725962289779,0.00419633606033655,0.0173622818253149
"EFC14_HUMAN",0.00156430867965768,0.0172417667592262,0.000340118032612448,0.00200172187224739
"DRC8_HUMAN",0.0188436952045088,0.000106495956519184,2.48097833305269e-05,0.000852028026621777
"EFCB3_HUMAN",0.00100438960726086,0.00425493127472712,0.000390175076531739,0.0183141866457462
"EFCB5_HUMAN",0.004766557524069,0.00110686871523774,3.31247785451306e-06,0.0177161849532769
"EFCB6_HUMAN",0.0151102152276116,0.00378331521830541,0.00108961993128456,2.06549324371936e-05
"EFCB7_HUMAN",0.0111678956356075,0.00765448708896153,0.00081819878395828,0.000711658639707593
"EFCB8_HUMAN",0.00862638058347812,0.00256249312853604,0.00136197529818043,0.0095001561351904
"EFCB9_HUMAN",0.00936491047999067,1.31010990702159e-05,0.0111785335208444,0.000687743543097916
